,movie_name,movie_release_year,movie_languages_count,movie_box_office_revenue,vote_average,vote_counts,budget,diverse,Propensity_score
23980,Friday Night Lights,-0.09795695016328702,22,-0.10257059131174144,6.909,493,0.07470634973675629,0,0.2588291538226414
17719,Shrek 2,-0.09795695016328702,22,6.674360929707623,7.253,11435,3.370673854151436,0,0.43984291444505275
45455,The New World,1.1139755495319235,28,-0.3507331252513864,5.5,4,-0.7492855263669137,0,0.2432622763886843
44059,Nanny McPhee,1.1139755495319235,22,0.3756608508930775,6.655,2825,-0.06262562961385539,0,0.2619483147487168
57947,Thunderbirds,-0.09795695016328702,22,-0.36852588855510515,4.93,270,0.8162990382300592,0,0.2864839678144567
25548,Touch of Pink,-0.09795695016328702,22,-0.5873638998053847,6.119,42,-0.7492855263669137,0,0.23758442267486019
68441,The Three Burials of Melquiades Estrada,1.1139755495319235,27,-0.5204996433195509,7.051,532,-0.3372895883150787,0,0.24336789294387268
17983,Kids in America,1.1139755495319235,22,-0.5877066456054739,5.643,42,-0.7492855263669137,0,0.2400522952136033
54042,I Want Someone to Eat Cheese With,1.0078420790830254,22,-0.5113404383723791,5.4,36,-0.5771029118551155,1,0.23286672898709226
6751,The Savages,1.0078420790830254,36,-0.44017150270688554,6.8,346,-0.5771029118551155,1,0.22147943173309384
3061,Talk to Me,1.0078420790830254,22,-0.4766927152035854,6.849,108,-0.5771029118551155,1,0.22390899741202278
68445,Diary of the Dead,1.0078420790830254,22,-0.4722596617293822,5.548,718,-0.5266850683520797,1,0.23470318338108276
31238,Failure to Launch,-0.9900041661791582,22,0.45778063640672795,5.784,1532,0.6833431757207804,1,0.29955994566043426
43569,A Good Year,-0.9900041661791582,32,-0.19486031372894613,6.68,1379,0.30520934944801165,1,0.3044201513771881
2369,Epic Movie,1.0078420790830254,22,0.14378138962993392,3.9,1428,-0.07292447682475718,1,0.24501390281370658
19499,"You, Me and Dupree",-0.9900041661791582,22,0.4730831222980399,5.587,1256,0.7841788627268521,1,0.312115521917793
46642,The Notorious Bettie Page,-0.9900041661791582,22,-0.4993716732149056,6.3,144,-0.5771006430521579,1,0.22797594145475594
25882,Blonde Ambition,1.0078420790830254,22,-0.50124266060635,4.5,101,-0.3250136943399364,1,0.2645729816163538
9200,Freedom Writers,1.0078420790830254,22,-0.17954153879511134,7.913,2031,-0.047715555073239255,1,0.2543063129518542
35644,Nancy Drew,1.0078420790830254,22,-0.06180548080646748,6.083,479,-0.07292447682475718,1,0.250823820616408
30780,Marie Antoinette,-0.9900041661791582,29,-0.05235512256255917,6.7,2494,0.43125395820560125,1,0.30775154621010153
27086,Dedication,-0.9900041661791582,22,-0.5109200676944822,6.38,83,-0.5771029118551155,1,0.228472379268983
67878,Into the Wild,1.0078420790830254,27,-0.08759423245893903,7.809,9079,-0.19896908558234677,1,0.23103109460812576
27080,Rendition,1.0078420790830254,22,-0.3084329075661809,6.435,614,0.11614243631162723,1,0.2918646509793232
13079,Monster House,-0.9900041661791582,22,0.546732557894151,6.672,3674,1.3135662195087283,1,0.3704932141671598
3097,United 93,-0.9900041661791582,32,0.06381414873827536,7.121,1360,-0.19896908558234677,1,0.22295609649415854
9375,Grindhouse,1.0078420790830254,27,-0.32065266759419503,6.987,1540,1.1118948454965851,1,0.4263743445804622
25087,Just My Luck,-0.9900041661791582,22,-0.2249949063393197,6.113,1771,0.1287468971873862,1,0.2879079402043876
71848,Tazza: The High Rollers,-0.9900041661791582,22,-0.21641317357086506,7.0,74,-0.5771029118551155,0,0.20495488770386833
11381,Reign Over Me,1.0078420790830254,22,-0.34483891004611333,7.2,966,-0.07292447682475718,1,0.26816614480366396
12390,1408,1.0078420790830254,22,0.4849266848103398,6.677,4064,0.05312013193283242,1,0.22064758262386897
18049,The Devil Wears Prada,-0.9900041661791582,29,1.9554973015977997,7.388,11179,0.30520934944801165,1,0.14894538577286917
30834,The Great New Wonderful,-0.9900041661791582,22,-0.5115106078453804,4.867,15,-0.5771029118551155,1,0.23527690313013205
43216,Angel,1.0078420790830254,29,-0.49147919748614216,4.333,9,-0.5771029118551155,1,0.23618219116003042
19960,The TV Set,-0.9900041661791582,22,-0.5108065659485316,5.859,71,-0.5266850683520797,1,0.23619891120706324
46555,Firewall,-0.9900041661791582,22,0.11268197926793673,5.814,858,0.5572985669631908,0,0.31396342422578327
25245,Mama's Boy,1.0078420790830254,22,-0.5081397057657554,4.4,64,-0.5771029118551155,1,0.23713652258191922
13445,I Think I Love My Wife,1.0078420790830254,22,-0.4130643968309201,5.3,173,-0.2998047725884185,1,0.25652449695462504
35123,Lucky You,-0.9900041661791582,27,-0.44945032334939505,5.6,245,0.80938778447837,1,0.4037588672135553
36566,The Wicker Man,-0.9900041661791582,22,-0.21987236150509204,7.363,1221,-0.556683685236386,1,0.20570711773934772
26221,The Holiday,-0.9900041661791582,22,1.0377483143372774,7.078,4628,1.5656554370239075,1,0.355713113483639
39210,The Last Kiss,-0.9900041661791582,29,-0.3929872562130909,6.0,346,-0.07292447682475718,1,0.2781382859059036
54032,Tales from Earthsea,-0.9900041661791582,21,0.006273155157859187,6.539,1207,-0.022506633321721335,1,0.24902500343269235
63270,Love in the Time of Cholera,1.0078420790830254,22,-0.2759390871357407,6.593,353,0.5572985669631908,1,0.34552582884743027
36522,Sunshine,1.0078420790830254,22,-0.27079750188475427,6.545,123,-0.5771029118551155,1,0.21057513105331416
9715,Man About Town,-0.9900041661791582,22,-0.5040038082677482,6.5,1,-0.5771029118551155,1,0.2274337719738397
5650,X-Men: The Last Stand,-0.9900041661791582,22,2.9593593288034628,6.406,9052,4.716770655963648,1,0.6256058589176706
44967,Venus,-0.9900041661791582,22,-0.45792355068610213,6.571,7,-0.5771029118551155,1,0.22375779680480504
1983,The Brave One,1.0078420790830254,22,0.014694310469536013,6.527,870,1.1875216107511388,1,0.4061666961818138
5301,My Blueberry Nights,1.0078420790830254,22,-0.34675452412296615,6.398,690,-0.3250136943399364,1,0.2433269361365143
6568,In the Valley of Elah,1.0078420790830254,22,-0.2896452770946914,6.765,920,0.0027022884297965843,1,0.2747504690542617
43805,Miss Potter,-0.9900041661791582,22,-0.2476645066547497,6.578,457,0.17916474069042201,1,0.29370495510206174
680,American Dreamz,-0.9900041661791582,22,-0.38840623322778417,5.005,275,-0.14855124207931095,1,0.2736630238182812
35990,The Seeker: The Dark Is Rising,1.0078420790830254,22,-0.2754617085883739,5.382,377,0.5572985669631908,0,0.3523828480156554
15783,Rush Hour 3,1.0078420790830254,38,1.437506800032127,6.436,2948,2.9521461333573935,1,0.5220485915384985
1104,The Last King of Scotland,-0.9900041661791582,38,-0.14725472148231933,7.42,1928,-0.4258493813460081,1,0.21346698440464779
35884,Basic Instinct 2,-0.9900041661791582,22,-0.22082169899727858,5.056,700,1.1875216107511388,1,0.43918036086234336
37367,The Namesake,-0.9900041661791582,38,-0.36058729241420834,6.824,148,-0.2745958508369005,1,0.24803286599760863
28725,The Golden Compass,1.0078420790830254,36,2.300808147136453,6.048,4282,3.9605030034181103,1,0.58495543153271
156,Next,1.0078420790830254,32,0.06215686149077855,6.066,2744,1.1875216107511388,0,0.4041730502795396
5878,Feast of Love,1.0078420790830254,22,-0.46941191380803754,6.2,219,-0.5771029118551155,1,0.22621809224703776
47810,She's the Man,-0.9900041661791582,22,-0.08049262564858378,6.797,2786,-0.07292447682475718,1,0.2489301791543753
8030,Bobby,-0.9900041661791582,27,-0.35711806649925265,6.0,20,-0.5771029118551155,1,0.21896487649589638
18611,The Ant Bully,-0.9900041661791582,22,-0.0957123964622493,5.717,1283,0.6833431757207804,1,0.35060821722654417
42991,Elizabeth: The Golden Age,1.0078420790830254,30,0.04832986050322309,6.717,1139,0.80938778447837,1,0.34843814368670456
4025,Freedomland,-0.9900041661791582,22,-0.4020333287361736,5.171,310,0.37239112591580686,1,0.3404005900524765
46908,Youth Without Youth,1.0078420790830254,50,-0.4929713040161203,6.128,207,-0.451058303097526,0,0.24188245354100246
15900,The Great Debaters,1.0078420790830254,22,-0.28426257622076406,7.209,544,-0.19896908558234677,0,0.24875893516930486
71688,Family Ties,-0.9900041661791582,22,-0.5049477866271511,6.2,16,-0.5771029118551155,0,0.2288286017362043
23008,Enchanted,1.0078420790830254,22,2.060839847251945,6.809,5116,1.5656554370239075,1,0.2660224530316792
37812,Feast,-0.9900041661791582,22,-0.5078331543000671,0.0,0,-0.5771029118551155,1,0.25765748290312435
44911,The Painted Veil,-0.9900041661791582,35,-0.3101673239969276,6.4,19,-0.5532300629564281,1,0.2163573739925363
10307,Halloween,1.0078420790830254,22,0.0937721620807245,7.6,5103,-0.5689100122858722,1,0.1831143303054025
42561,Then She Found Me,1.0078420790830254,30,-0.4512662303450788,5.548,155,-0.5771029118551155,1,0.22775753687546338
24563,Bridge to Terabithia,1.0078420790830254,22,0.5271710202728942,6.225,20,-0.5771029118551155,1,0.1615195735893525
38024,Deck the Halls,-0.9900041661791582,22,-0.15580466983137317,5.485,586,0.7085520974722983,0,0.36117244990907654
38841,Romance & Cigarettes,-0.9900041661791582,22,-0.49062444982139475,5.894,125,-0.5771029118551155,1,0.22912704183037222
10979,The Invisible,1.0078420790830254,22,-0.3101609746717679,6.346,494,0.17916474069042201,1,0.30037459331117766
28366,The Return,-0.9900041661791582,22,-0.42216684229095675,6.1,602,-0.19896908558234677,1,0.26507064337583747
71294,"Tokyo Tower: Mom and Me, and Sometimes Dad",1.0078420790830254,21,-0.3901507632264639,7.038,13,-0.5771029118551155,0,0.21687956373967707
31686,The Nanny Diaries,1.0078420790830254,22,-0.1753982639859661,6.364,1061,-0.07292447682475718,1,0.25849713607065194
51072,Silk,-0.9900041661791582,19,-0.5063519323275056,5.747,194,-0.07292447682475718,1,0.2890537842786565
44227,Scoop,-0.9900041661791582,22,-0.21639104919617155,6.591,1518,-0.4762672248490439,1,0.21674163678206804
1034,Cars,-0.9900041661791582,37,2.979190342366707,6.94,12998,2.447967698327035,0,0.294884005376204
3207,Miami Vice,-0.9900041661791582,27,0.7252657777254555,5.991,1614,2.826101524599804,0,0.5796569112067373
26784,Margot at the Wedding,1.0078420790830254,22,-0.49090778845664784,5.899,262,-0.3250136943399364,1,0.25697452143604055
13279,The OH in Ohio,-0.9900041661791582,22,-0.5096463703912785,5.2,88,-0.451058303097526,1,0.2474732187136731
16390,Over the Hedge,-0.9900041661791582,22,2.026941586331054,6.548,4171,1.439610828266318,1,0.2554161775078923
36231,Michael Clayton,1.0078420790830254,22,0.19008815938665344,6.767,1572,0.05312013193283242,1,0.24215161342486846
2636,Southland Tales,-0.9900041661791582,22,-0.5099785459192184,5.119,497,-0.14855124207931095,1,0.2832976602049304
34954,Martian Child,1.0078420790830254,22,-0.4425721220800173,6.7,276,0.10353797543586826,1,0.30058750196685996
9924,Spider-Man 3,1.0078420790830254,29,6.221038434909315,6.401,13194,5.926798900036508,1,0.4693978147453432
25774,Dan in Real Life,1.0078420790830254,22,0.004037996174901936,6.548,1102,0.05312013193283242,1,0.257756802694323
62419,The Number 23,1.0078420790830254,22,0.07349474560642828,6.407,3003,0.17916474069042201,1,0.2674882377121906
41439,Lonely Hearts,1.0078420790830254,22,-0.3728300158348835,6.019,322,-0.12334232032779302,1,0.27033625986081383
26603,Rise: Blood Hunter,1.0078420790830254,22,-0.491261763334303,5.406,249,-0.5771029118551155,1,0.23134410622762686
5675,London,-0.9900041661791582,22,-0.512657220382024,5.938,275,-0.5771029118551155,1,0.2305617951218162
11392,Déjà Vu,-0.9900041661791582,22,0.8519729181718134,5.5,10,-0.5771029118551155,1,0.14622332345429379
19460,Charlotte's Web,-0.9900041661791582,22,0.582278393106789,6.2,1285,1.5656554370239075,1,0.40573714961673246
51710,When a Stranger Calls,-0.9900041661791582,22,-0.006626390833149516,6.139,223,-0.5392895292278387,1,0.19797993019561494
4723,Big Momma's House 2,-0.9900041661791582,22,0.5322504728419605,5.736,1476,0.43125395820560125,1,0.26292572006990134
66421,Black Christmas,-0.9900041661791582,22,-0.35021661460583753,5.164,489,-0.3502226160914543,1,0.24651830111419934
23374,Blades of Glory,1.0078420790830254,31,0.5885597653698722,6.108,1632,0.7589699409753342,1,0.2959340608191575
36178,The Sentinel,-0.9900041661791582,22,0.07741025349290895,6.6,31,-0.5771029118551155,1,0.18718831145454137
17174,Click,-0.9900041661791582,36,1.2837553666765622,8.0,1,-0.5771029118551155,1,0.1183935492242403
50325,La Doublure,1.0078420790830254,29,-0.2911375272403577,5.968,478,-0.5771029118551155,1,0.21442023735748228
18983,Unaccompanied Minors,-0.9900041661791582,22,-0.34656300882347546,6.0,280,0.07832905368435035,1,0.2927181571141201
70590,The Nativity Story,-0.9900041661791582,22,-0.16184186518974214,7.04,199,0.30520934944801165,1,0.29960701370705084
3417,No Reservations,1.0078420790830254,22,0.18713432482409822,6.545,1155,0.1287468971873862,1,0.2518697975048933
12007,Date Movie,-0.9900041661791582,22,0.12813553374572773,4.191,903,-0.07292447682475718,1,0.24487310076636598
63978,The Heartbreak Kid,1.0078420790830254,27,0.45294126391590395,6.682,74,-0.5771029118551155,1,0.16418624824163042
43900,Perfume: The Story of a Murderer,-0.9900041661791582,22,0.5079180522956801,7.351,4221,0.9354323932359596,1,0.3190449481434899
25765,Ask the Dust,-0.9900041661791582,27,-0.5071979118765563,5.332,134,-0.5771029118551155,1,0.2328621875012249
12701,Resurrecting the Champ,1.0078420790830254,22,-0.48830252428664156,6.346,208,-0.5771029118551155,1,0.22695987788255745
29367,Garfield: A Tail of Two Kitties,-0.9900041661791582,22,0.6996225919109913,5.552,1999,0.9354323932359596,1,0.31149120434765953
9524,Fred Claus,1.0078420790830254,22,0.226721603764272,5.751,780,1.9437892632966767,1,0.5013784068540964
22231,Hairspray,1.0078420790830254,22,1.0181969280775558,6.659,2360,1.3135662195087283,1,0.32588945963493093
30261,The Hoax,-0.9900041661791582,27,-0.4238284833614202,6.3,189,0.05312013193283242,1,0.2947134396075476
37019,Shoot 'em Up,1.0078420790830254,29,-0.31008139646309923,6.452,1737,0.4060450364540833,1,0.329188666874183
20508,Poseidon,-0.9900041661791582,22,0.8604180270685273,5.839,1984,3.456324568387752,1,0.6564333010794514
38617,The Lookout,1.0078420790830254,22,-0.4722118679401144,6.645,582,-0.17376016383082885,1,0.26945609584964214
33003,Underdog,1.0078420790830254,22,-0.01944983562688656,6.5,12,-0.5771029118551155,1,0.19381794528112656
30462,Fracture,1.0078420790830254,22,0.17770984763893627,7.28,3631,-0.3250136943399364,1,0.20167359423033662
4228,Smokin' Aces,-0.9900041661791582,22,-0.08117874581929724,6.474,1504,-0.14855124207931095,0,0.2420660142228244
72612,The Duchess of Langeais,1.0078420790830254,29,-0.5053824508453778,5.3,19,-0.5771029118551155,0,0.23287005293972632
62830,Peaceful Warrior,-0.9900041661791582,22,-0.4801050919822002,7.443,378,-0.5771029118551155,0,0.22157583933690442
40954,The Jane Austen Book Club,1.0078420790830254,22,-0.45901001092557764,6.545,346,-0.5771029118551155,0,0.22395003119649529
38390,Sherrybaby,-0.9900041661791582,22,-0.5081035070536245,6.134,117,-0.5266850683520797,0,0.2347534255512492
43003,V for Vendetta,-0.9900041661791582,22,0.4888027437349054,7.897,13665,0.7841788627268521,0,0.2984324626588632
37671,The Assassination of Jesse James by the Coward Robert Ford,1.0078420790830254,27,-0.39941689277737435,7.048,2292,0.17916474069042201,0,0.3045295467254374
66496,There Will Be Blood,1.0078420790830254,28,0.06302387695878099,8.087,6058,0.05312013193283242,0,0.24583936764649442
70642,Silent Hill,-0.9900041661791582,22,0.2249763254522699,6.547,3950,0.6833431757207804,0,0.3162129499500516
35711,Bug,-0.9900041661791582,22,-0.4518943373365054,5.506,82,-0.5771029118551155,0,0.22798913088537887
75120,Apocalypto,-0.9900041661791582,26,0.40673999877892203,7.567,5104,0.43125395820560125,0,0.26419167658444975
40031,Joshua,1.0078420790830254,22,-0.5091651368964932,6.222,18,-0.3502226160914543,0,0.25400289125945585
69502,The Diving Bell and the Butterfly,1.0078420790830254,24,-0.3633174266456894,7.575,1075,-0.22417750315542967,0,0.25039032455636684
23443,The Departed,-0.9900041661791582,29,1.6780639922664795,8.168,13925,1.6917000457814972,0,0.3071978467769265
1387,The Perfect Holiday,1.0078420790830254,22,-0.46887393699899743,5.691,34,-0.5771029118551155,0,0.22842162844948105
71724,No Regret,-0.9900041661791582,22,-0.5105049352098421,5.8,30,-0.5771029118551155,0,0.23101673601489012
45449,Little Children,-0.9900041661791582,22,-0.4007783543834706,7.098,896,0.07832905368435035,0,0.29170740009345203
22084,Little Man,-0.9900041661791582,25,0.2550734494854806,5.893,1564,1.0362680802420312,0,0.36463529930141153
71683,Hwang Jin Yi,1.0078420790830254,22,-0.4484777427918916,6.583,18,-0.5771029118551155,0,0.22302062151670196
40703,The Wild,-0.9900041661791582,22,0.2607371004390057,5.546,979,1.439610828266318,0,0.4239541525238432
19979,Gridiron Gang,-0.9900041661791582,22,-0.19926896765360694,7.023,905,0.17916474069042201,0,0.2872352003437765
36801,The Host,-0.9900041661791582,29,0.1607191139812534,6.984,2546,-0.2998047725884185,1,0.20649413620754356
50113,The Prestige,-0.9900041661791582,22,0.3162014489625655,8.204,14840,0.43125395820560125,0,0.2684632220574773
62535,Hot Rod,1.0078420790830254,22,-0.40446139382318036,6.383,900,-0.5771029118551155,0,0.22071070574503762
47585,The Pink Panther,-0.9900041661791582,22,0.6879018737230913,6.909,915,-0.5771029118551155,0,0.15042043575683872
67028,Day Zero,1.0078420790830254,22,-0.5126852027650494,4.9,52,-0.5771029118551155,0,0.2352162776413413
71730,Righteous Ties,-0.9900041661791582,22,-0.4471809989501021,6.4,33,-0.46366276397328493,0,0.23578567829812702
71170,Letters from Iwo Jima,-0.9900041661791582,29,0.006270607869074866,7.459,1868,-0.0981333985762751,0,0.23643046699832784
37350,The Reaping,1.0078420790830254,27,-0.03834223752223209,5.691,748,0.43125395820560125,1,0.31191226879305994
43470,The Kite Runner,1.0078420790830254,41,0.041062029871930104,7.316,1069,-0.07292447682475718,0,0.23718878156799914
40875,The Break-Up,-0.9900041661791582,22,1.0367241908651736,5.861,2520,0.7337610192238163,0,0.25673463315149325
16711,The Kingdom,1.0078420790830254,28,0.14161631510278744,6.685,1488,1.1875216107511388,0,0.3924919669980311
12145,Rocky Balboa,-0.9900041661791582,27,0.6642413780705603,6.854,3207,0.027911210181314504,0,0.20482007419549372
35479,Happily N'Ever After,1.0078420790830254,22,-0.22493137529412024,5.0,399,0.6077164104662267,0,0.3566766582550387
4709,Stranger Than Fiction,-0.9900041661791582,22,-0.10726140319818059,7.271,2102,0.17916474069042201,0,0.27817565205749406
16883,The Ten,1.0078420790830254,27,-0.5068735369480982,4.911,178,-0.4447560726596465,0,0.24931762138040836
30056,Across the Universe,1.0078420790830254,22,-0.2908330997751098,7.142,1258,0.5572985669631908,0,0.34382081863504094
49188,Hot Fuzz,1.0078420790830254,22,0.09622350802665024,7.555,6997,-0.2745958508369005,0,0.21108343395285142
45822,The Flying Scotsman,-0.9900041661791582,22,-0.5032954503415348,6.49,52,-0.5771029118551155,0,0.2274258324973412
13461,Meet the Robinsons,1.0078420790830254,22,0.7671299397853505,6.907,2622,3.2042353508725725,0,0.6243694822230205
49849,Material Girls,-0.9900041661791582,22,-0.3850103571358643,5.343,434,-0.5771029118551155,0,0.22381570354397542
71243,The Fast and the Furious: Tokyo Drift,-0.9900041661791582,29,0.6850063924822423,6.46,6286,1.5656554370239075,0,0.39386915675039536
27289,Employee of the Month,-0.9900041661791582,22,-0.2227912672205483,5.557,576,-0.2745958508369005,0,0.24325078653741888
73529,War,1.0078420790830254,38,-0.20704090446770104,6.297,1594,0.05312013193283242,0,0.2762504938087627
22202,DOA: Dead or Alive,-0.9900041661791582,22,-0.4559957595106394,5.174,756,-0.047715555073239255,0,0.2907992230016854
69780,Dead Silence,1.0078420790830254,22,-0.3448759553349322,6.414,2070,-0.07292447682475718,0,0.2720569592648947
30444,The Black Dahlia,-0.9900041661791582,28,-0.13991909668750532,5.619,1008,0.6833431757207804,1,0.35538975795995675
24175,Bee Movie,1.0078420790830254,22,1.6610358807362788,6.021,4539,3.2042353508725725,0,0.539103597460063
468,School for Scoundrels,-0.9900041661791582,22,-0.33179726766977385,7.0,53,-0.5771029118551155,0,0.21292538586867452
38285,The Good Shepherd,-0.9900041661791582,35,0.23913401289984104,6.347,1050,1.5656554370239075,0,0.4398235095520813
6404,The Bucket List,1.0078420790830254,22,0.8127805899327363,7.181,3486,0.5572985669631908,0,0.24813662851975393
44871,Pirates of the Caribbean: At World's End,1.0078420790830254,22,6.769414523955902,7.242,13442,6.985573613600261,0,0.5654800062484759
13314,Lady in the Water,-0.9900041661791582,22,0.037351620305549685,5.538,1270,1.1875216107511388,1,0.40987257368270985
42380,When Did You Last See Your Father?,1.0078420790830254,22,-0.49232577417410656,6.58,56,-0.5771029118551155,0,0.22622572655050296
809,Battle in Seattle,1.0078420790830254,22,-0.5061106126191133,6.333,216,-0.37543153784297223,0,0.2503797972740144
13257,Stomp the Yard,1.0078420790830254,22,0.05409290863037972,6.989,397,-0.24938692908538262,0,0.21900963155449224
15513,The Shaggy Dog,-0.9900041661791582,22,0.1458125387485326,4.873,530,0.6833431757207804,0,0.33266789045237555
1686,Talladega Nights: The Ballad of Ricky Bobby,-0.9900041661791582,22,0.7190046477156791,6.354,1537,1.2505439151299336,0,0.34705630999599574
33541,Curious George,-0.9900041661791582,22,0.015050719255169043,6.422,472,0.6833431757207804,0,0.3361830134187176
53957,A Prairie Home Companion,-0.9900041661791582,31,-0.3164473432490542,6.3,275,-0.3250136943399364,1,0.24145220657892397
53391,In the Land of Women,1.0078420790830254,22,-0.3805335159942202,5.882,453,-0.3250136943399364,1,0.24834461183315154
44902,Away From Her,1.0078420790830254,22,-0.443314108753416,6.985,201,-0.5014761466005618,1,0.2288275352201064
63866,Good Luck Chuck,1.0078420790830254,22,-0.06539437638324329,5.904,1387,0.05312013193283242,0,0.26649438118957314
63447,Charlie Bartlett,1.0078420790830254,22,-0.47309015346027533,6.688,578,-0.2745958508369005,0,0.257558763273053
71564,Going by the Book,1.0078420790830254,22,-0.3997245856098473,7.3,65,-0.5771029118551155,0,0.21644309808712422
5118,Shooter,1.0078420790830254,22,0.2105357150990692,5.5,4,-0.5771029118551155,0,0.18295863837065393
70614,Leonard Cohen: I'm Your Man,-0.9900041661791582,22,-0.5022408274325031,6.4,27,-0.5771029118551155,0,0.22774527921618032
38707,Stardust,1.0078420790830254,22,0.5118018513499643,3.776,29,-0.5771029118551155,0,0.1709232612932773
27345,Perfect Stranger,1.0078420790830254,22,0.03966037099059641,5.781,862,0.9554734860284164,1,0.3749567658956094
30911,Rocket Science,1.0078420790830254,22,-0.5070984391157205,6.157,166,-0.5771029118551155,0,0.22917779405752342
165,The Contract,-0.9900041661791582,22,-0.47086627208819704,5.742,465,0.05312013193283242,0,0.3017579950985226
50846,September Dawn,1.0078420790830254,22,-0.5047493324223072,5.09,39,-0.2998047725884185,0,0.26492594493203775
48511,Babel,-0.9900041661791582,39,0.5101118877540561,7.181,3467,0.05312013193283242,1,0.2166887374706557
28317,Whisper,1.0078420790830254,22,-0.4728617969574173,6.46,247,-0.2745958508369005,0,0.2586358242882579
18847,Happy Feet,-0.9900041661791582,22,2.392274288006324,6.175,4788,1.9437892632966767,0,0.28694420855959685
71810,"My Boss, My Teacher",-0.9900041661791582,22,-0.28162320710418554,5.184,19,-0.5771029118551155,0,0.21707548045330963
30852,I Could Never Be Your Woman,1.0078420790830254,22,-0.4404250751010922,5.865,382,0.027911210181314504,1,0.295275094542921
46273,Flushed Away,-0.9900041661791582,22,0.8335482347791273,6.27,3525,3.1790264291210546,1,0.6180327864729076
6220,Gone Baby Gone,1.0078420790830254,22,-0.25422890008682814,7.303,3422,-0.0981333985762751,0,0.25739474021517983
74550,The Cry,1.0078420790830254,22,-0.5126491627860474,2.333,9,-0.5771029118551155,0,0.2469958362747319
3540,August Rush,1.0078420790830254,22,-0.019388670461181128,7.386,2534,0.05312013193283242,0,0.2556136166393077
16897,All Hat,1.0078420790830254,2,-0.512696246055595,3.35,10,-0.5771029118551155,0,0.24228454160779342
66107,Rogue,1.0078420790830254,22,-0.4778891094729694,6.388,623,-0.07292447682475718,0,0.28333819902780627
43916,Tristan & Isolde,-0.9900041661791582,22,-0.3008044125896538,6.688,752,0.20437366244193994,0,0.30093363798538403
14946,Mission: Impossible III,-0.9900041661791582,42,2.4944258895968003,6.723,6265,3.2042353508725725,0,0.44788631358891523
44129,Snow Cake,-0.9900041661791582,22,-0.5023675040281602,7.131,156,-0.2745958508369005,0,0.25777352397888614
27383,It's a Boy Girl Thing,-0.9900041661791582,22,-0.4569866926413426,6.485,971,-0.18636462470658782,0,0.2675069308698848
28617,Moscow Zero,-0.9900041661791582,28,-0.5121651930344672,3.5,28,-0.3250136943399364,0,0.2703830861761899
38802,Hate Crime,-0.9900041661791582,22,-0.5125030451614488,5.75,22,-0.5771029118551155,0,0.23138815976726793
6081,The Nines,1.0078420790830254,22,-0.5118218381590137,5.922,395,-0.5771029118551155,0,0.23057106538580172
39294,The Simpsons Movie,1.0078420790830254,22,3.471171377643403,6.998,7483,1.3135662195087283,0,0.14671220128405643
32174,Surf's Up,1.0078420790830254,22,0.6137746816435921,6.394,2278,1.5656554370239075,0,0.40139688242285537
7459,Are We Done Yet?,1.0078420790830254,22,-0.07147204113078513,5.727,573,-0.5771029118551155,0,0.2003268969965945
26807,Man of the Year,-0.9900041661791582,22,-0.2011071955507153,5.906,403,-0.07292447682475718,0,0.26278217466885495
10784,Reno 911!: Miami,1.0078420790830254,22,-0.34635856055333203,5.733,223,-0.3250136943399364,0,0.24638121774068958
25003,How to Eat Fried Worms,-0.9900041661791582,22,-0.4142414256585669,6.1,103,0.07832905368435035,0,0.29808366940294406
37610,Superbad,1.0078420790830254,22,0.7712017090992445,7.232,6704,-0.07292447682475718,0,0.1867561622832996
18727,Wild Hogs,1.0078420790830254,22,1.4042725727008576,5.944,2135,-0.5771029118551155,0,0.11851987585587853
71576,200 Pounds Beauty,-0.9900041661791582,22,-0.19524648119690519,6.785,295,-0.4762672248490439,0,0.21442401556800048
23261,Snakes on a Plane,-0.9900041661791582,22,-0.04400405926541354,5.428,1631,0.2547915059449758,0,0.2914649246368448
38741,88 Minutes,1.0078420790830254,22,-0.26659712094277355,5.763,987,0.17916474069042201,0,0.29962243090285984
30093,Turistas,-0.9900041661791582,31,-0.401766059940551,5.473,765,-0.3250136943399364,0,0.2519339108395925
14866,See No Evil,-0.9900041661791582,22,-0.37248750753611803,5.425,588,-0.37543153784297223,0,0.24422420373207343
34568,The Bourne Ultimatum,1.0078420790830254,37,2.8343727345358656,7.424,7179,1.1875216107511388,0,0.17066861496576297
13418,Idiocracy,-0.9900041661791582,22,-0.5090672665843882,6.315,2608,0.17916474069042201,0,0.318299202270279
11312,The Heart Specialist,-0.9900041661791582,22,-0.5044735751836437,5.3,5,-0.5771029118551155,0,0.23280219608721078
38579,Broken English,1.0078420790830254,29,-0.4981158371680738,6.5,6,-0.5771029118551155,0,0.22700164076370377
68739,Curse of the Golden Flower,-0.9900041661791582,19,0.08106980798824807,6.793,668,0.5572985669631908,0,0.3115241322180535
16523,Awake,1.0078420790830254,22,-0.26574921392001377,6.498,1275,1.5908643587754256,0,0.49512816208934246
15240,Everyone's Hero,-0.9900041661791582,22,-0.3871308578886453,5.863,259,0.30520934944801165,0,0.32618850904014896
16495,Catch and Release,-0.9900041661791582,22,-0.39067363771208835,5.899,534,0.05312013193283242,0,0.29392477402929046
66900,RV,-0.9900041661791582,22,0.1487898658141788,5.87,1574,0.6833431757207804,0,0.32686440961048924
