,movie_name,movie_release_year,movie_languages_count,movie_box_office_revenue,actor_age_at_movie_release,vote_average,vote_counts,budget,diverse,Propensity_score
1455,Hitch,1.1139755495319235,22,2.3158747561641415,36.0,6.551,5401,1.1733621845416495,1,0.4791636043513883
42375,I Capture the Castle,-1.3098894498584974,22,-0.5399248255259855,54.0,6.74,77,-0.7492855263669137,1,0.42970897777521877
46361,X2,-1.3098894498584974,33,2.628784964091268,62.0,7.03,9490,2.2720180193465427,1,0.4582182860727157
71550,3-Iron,-0.09795695016328702,22,-0.5685293118704553,26.0,7.8,1048,-0.7492855263669137,0,0.402633237358234
29094,Willard,-1.3098894498584974,22,-0.5244391345386182,43.0,6.072,285,-0.1450248172242224,1,0.4377267863040383
1820,Fantastic Four,1.1139755495319235,22,2.0194779947519246,28.0,5.777,8809,1.9973540606453195,1,0.47847812750466917
47990,Peter Pan,-1.3098894498584974,22,0.37159407417855433,40.0,7.223,5024,-0.6394199428864243,1,0.4393531402207922
4645,Teacher's Pet,-0.09795695016328702,22,-0.5406703221297935,47.0,7.2,8,-0.7492855263669137,1,0.4181946557492533
37473,Son of the Mask,1.1139755495319235,22,-0.13731384389311385,34.0,4.117,1689,1.5578917267233623,0,0.4712807398961489
67472,The Amityville Horror,1.1139755495319235,22,0.26157004969836173,15.0,6.278,827,-0.6201934657773387,1,0.46013583775141165
43845,Vera Drake,-0.09795695016328702,22,-0.48971940682570403,26.0,7.155,323,-0.447155171795568,1,0.41607318445133595
15311,Sin City,1.1139755495319235,22,0.6621302205101086,47.0,7.448,7597,0.3493703084379796,1,0.42617493425631875
67137,Imaginary Heroes,-0.09795695016328702,22,-0.5896542724669609,49.0,6.5,96,-0.47462156766569036,0,0.4302926941965708
8649,The Whole Ten Yards,-0.09795695016328702,22,-0.3853349995349761,33.0,5.717,879,0.3493703084379796,1,0.4427417188089476
14428,Alfie,-0.09795695016328702,22,-0.3142803778299083,31.0,5.791,748,0.8986982258404262,1,0.4343530574308732
12737,Good Boy!,-1.3098894498584974,22,-0.29519755434547207,29.0,5.609,124,-0.28235679657483403,0,0.45747297123818137
14743,How to Lose a Guy in 10 Days,-1.3098894498584974,22,0.8069448711902579,36.0,6.761,3529,0.624034267139203,1,0.44300472062264795
27613,Pride & Prejudice,1.1139755495319235,22,0.36506063838052294,70.0,8.084,7469,0.019773557996511617,1,0.4077423986878936
853,The World's Fastest Indian,1.1139755495319235,22,-0.44740961492146225,37.0,7.616,646,-0.06262562961385539,0,0.4000119283539002
30832,Pretty Persuasion,1.1139755495319235,22,-0.5877109192635787,17.0,5.8,121,-0.7492855263669137,1,0.4521835199548329
31694,The Station Agent,-1.3098894498584974,27,-0.5233873248725751,40.0,7.385,598,-0.7355523284318526,1,0.41382903662342546
70156,Octane,-1.3098894498584974,22,-0.46682505697920346,16.0,5.116,43,-0.4334219738605069,1,0.46786624614884875
16373,Garden State,-0.09795695016328702,27,-0.3089499965372421,32.0,7.085,1690,-0.6806195366916079,1,0.4259499110996931
2923,Raise Your Voice,-0.09795695016328702,29,-0.4745072615552513,25.0,6.5,791,-0.3372895883150787,1,0.4311692109507938
1958,Coach Carter,1.1139755495319235,22,0.013703211821889542,56.0,7.566,2659,0.07470634973675629,1,0.41084078249652084
4906,Mozart and the Whale,1.1139755495319235,22,-0.5912868809589457,51.0,6.2,120,-0.41968877592544573,1,0.43695663309995747
45095,Master and Commander: The Far Side of the World,-1.3098894498584974,36,1.0828390066809215,27.0,7.134,2884,3.370673854151436,0,0.3994043661077807
30077,The Upside of Anger,1.1139755495319235,22,-0.3688927990874354,17.0,6.223,233,-0.41968877592544573,1,0.44211454084482904
31911,My Date with Drew,1.1139755495319235,22,-0.5898782089918279,30.0,5.99,50,-0.7492855263669137,0,0.44731576301093884
49689,A Good Woman,-0.09795695016328702,29,-0.5376220979637147,56.0,6.262,147,-0.7492855263669137,1,0.4417942730988381
38174,21 Grams,-1.3098894498584974,22,-0.114601065269418,8.0,7.337,2889,-0.19995760896446704,1,0.41738324309959507
374,Serenity,1.1139755495319235,31,-0.2849025884555147,60.0,7.368,3230,0.3219039125678573,1,0.4044938305578304
49219,Wallace & Gromit: The Curse of the Were-Rabbit,1.1139755495319235,22,0.929581843159278,39.0,7.057,2474,0.07470634973675629,0,0.447078199518979
17744,Stay,1.1139755495319235,22,-0.5260548616861117,,6.561,1185,0.624034267139203,1,0.41383911525573
15173,Bewitched,1.1139755495319235,22,0.4462539965183626,48.0,5.306,18,-0.7492855263669137,1,0.49174770027717285
48033,Casanova,1.1139755495319235,22,-0.29420683982135504,56.0,6.448,823,-0.7492855263669137,0,0.44338789522850003
3025,The Family Stone,1.1139755495319235,22,0.13704718587356352,30.0,6.297,858,-0.22742400483458938,1,0.4504016128056923
65654,The Ballad of Jack and Rose,1.1139755495319235,22,-0.5847175811908671,47.0,6.076,140,-0.7080859325617302,1,0.4446459433226154
13297,De-Lovely,-0.09795695016328702,34,-0.4466307822045268,54.0,6.218,117,-0.3372895883150787,1,0.4389793046513507
51449,Down with Love,-1.3098894498584974,22,-0.28017354482626217,32.0,6.092,655,0.21203832908736794,1,0.4380898739422338
62099,Munich,1.1139755495319235,44,0.4378231355173573,38.0,7.143,2388,1.1733621845416495,1,0.4156480270983116
71561,Innocent Steps,1.1139755495319235,31,-0.48771401843360374,33.0,6.4,28,-0.7492855263669137,0,0.4396018746406026
18987,Madagascar,1.1139755495319235,42,3.6159851509248835,40.0,6.897,10175,1.3106941638922613,0,0.502219261537262
42316,Tideland,1.1139755495319235,22,-0.5874780009470941,44.0,6.488,505,-0.41968877592544573,1,0.42981766685676626
74845,Up and Down,-0.09795695016328702,36,-0.5705843963496848,62.0,6.8,20,-0.694352734626669,1,0.4265885839594516
54388,Robot Stories,-1.3098894498584974,22,-0.5909189039869776,59.0,4.711,19,-0.7492855263669137,0,0.479823511706636
24859,Syriana,1.1139755495319235,45,0.15040350498647595,39.0,6.413,1243,0.624034267139203,0,0.4348412523970084
23725,Cry Wolf,1.1139755495319235,22,-0.4688329574291177,54.0,5.92,25,-0.7091571220006649,1,0.4516116795187746
22920,Cruel World,1.1139755495319235,22,-0.5918118931424925,25.0,4.5,20,-0.694352734626669,0,0.48434376309306826
18690,Barbershop 2: Back in Business,-0.09795695016328702,22,-0.0708100993017825,34.0,5.841,239,-0.2548904007047117,0,0.4569921789226198
52581,Flightplan,1.1139755495319235,42,1.1727058052894157,34.0,6.452,2403,0.7613662464898147,1,0.4582141240369182
42106,Intermission,-1.3098894498584974,22,-0.5535913916784643,26.0,6.145,131,-0.611953547016302,1,0.4422420221231102
22355,Charlie and the Chocolate Factory,1.1139755495319235,22,3.160086882229962,74.0,7.042,14082,3.370673854151436,1,0.45487806445458046
334,Pieces of April,-1.3098894498584974,31,-0.566106416309868,28.0,6.459,206,-0.741045607605877,1,0.4359698201454561
16592,In Her Shoes,1.1139755495319235,22,0.06429255669139147,31.0,6.163,1126,-0.7492855263669137,1,0.45990796811120976
25548,Touch of Pink,-0.09795695016328702,22,-0.5873638998053847,44.0,6.119,42,-0.7492855263669137,1,0.4441195541884042
39538,I ♥ Huckabees,-0.09795695016328702,32,-0.4333927904941113,58.0,6.239,582,-0.1450248172242224,1,0.43586849746140227
11639,The Big Bounce,-0.09795695016328702,22,-0.538223459325787,66.0,4.9,229,0.624034267139203,0,0.45526500655587193
45381,Bon Voyage,-1.3098894498584974,32,-0.5204670576639464,38.0,6.406,69,-0.7492855263669137,1,0.4386058085553656
63261,National Lampoon's Gold Diggers,-1.3098894498584974,22,-0.5854041392306836,63.0,3.352,27,-0.7492855263669137,0,0.5147196258427841
30393,Stuck On You,-1.3098894498584974,22,-0.07228581477414044,34.0,5.324,613,0.7613662464898147,1,0.4545025484738193
38862,Hide and Seek,1.1139755495319235,22,0.37693378484316453,61.0,6.547,86,-0.6970993742136813,1,0.457480657674971
41763,The White Countess,1.1139755495319235,26,-0.5596236166457577,42.0,6.3,67,-0.3098231924449564,1,0.4335878610708773
2802,My Boss's Daughter,-1.3098894498584974,22,-0.4482531686750929,25.0,5.004,642,-0.36475598418520105,1,0.47014836791304854
59010,House of Sand and Fog,-1.3098894498584974,28,-0.4581134695677213,59.0,7.15,678,-0.2960899945098952,1,0.414734748203071
26077,Poster Boy,-0.09795695016328702,22,-0.5914637124500262,52.0,5.3,23,-0.7492855263669137,1,0.46478843650959945
18196,Autograph,-0.09795695016328702,21,-0.5366571043837548,,8.1,7,-0.7492855263669137,1,0.3960702077535478
71355,The Bourne Supremacy,-0.09795695016328702,35,1.6870687437989933,33.0,7.317,7034,1.3106941638922613,1,0.4412427577322997
49039,I Am David,-1.3098894498584974,22,-0.5896443348294456,73.0,6.9,88,-0.7492855263669137,1,0.4244287802807775
42032,Harry Potter and the Goblet of Fire,1.1139755495319235,32,6.493242509273642,15.0,7.815,19429,3.370673854151436,1,0.5222363119065004
5299,Suspect Zero,-0.09795695016328702,22,-0.501772086426509,39.0,5.549,287,-0.007692837873610714,1,0.4494273435342467
36979,Club Dread,-0.09795695016328702,22,-0.5321874820708785,27.0,5.2,338,-0.5158211614708739,0,0.46529021378709423
48098,Calendar Girls,-1.3098894498584974,22,0.17068512511727843,58.0,6.576,350,-0.47462156766569036,1,0.44798812107490005
12856,Old School,-1.3098894498584974,22,0.09574435787370023,21.0,6.593,1663,-0.09009202548397771,1,0.439756921434549
70092,Thumbsucker,1.1139755495319235,22,-0.5767931763237081,41.0,6.2,207,-0.7492855263669137,0,0.4423472687567763
31829,Spun,-1.3098894498584974,22,-0.5887063182225498,50.0,6.519,412,-0.694352734626669,1,0.43317069225186794
67503,The Matador,1.1139755495319235,27,-0.45531348095114943,42.0,6.266,421,-0.47462156766569036,0,0.43963539038291766
36156,Cold Creek Manor,-1.3098894498584974,22,-0.3619234659618267,45.0,5.376,432,0.48670228778859126,1,0.449873873033804
47179,Doom,1.1139755495319235,29,-0.14967917199755867,26.0,5.117,2052,0.8986982258404262,0,0.45564132079717984
68044,Dominion: Prequel to the Exorcist,1.1139755495319235,22,-0.5899672764504802,58.0,5.346,327,0.07470634973675629,0,0.45102274440353246
70442,Gerry,-1.3098894498584974,22,-0.5900875787411956,27.0,5.998,279,-0.6531531408214856,0,0.4456401982586493
44638,Corpse Bride,1.1139755495319235,22,0.33383460641934787,88.0,7.542,8425,0.3493703084379796,1,0.41545083005587397
5262,The Ladykillers,-0.09795695016328702,29,0.014316493609248405,51.0,6.123,1470,0.21203832908736794,0,0.444912590708864
62435,A Dirty Shame,-0.09795695016328702,22,-0.5768329189742163,32.0,5.364,257,-0.3372895883150787,1,0.4572170871732661
47420,Timeline,-1.3098894498584974,29,-0.2448810916304433,40.0,5.7,976,1.448026143242873,0,0.4300931008371873
36608,The Wedding Date,-0.09795695016328702,22,-0.2192922674951064,40.0,6.798,1096,-0.3372895883150787,1,0.4302458888868211
57947,Thunderbirds,-0.09795695016328702,22,-0.36852588855510515,60.0,4.93,270,0.8162990382300592,0,0.4559654359728635
13150,Sahara,1.1139755495319235,33,0.3717914761053182,58.0,5.448,29,-0.7492855263669137,0,0.4861680922766775
68370,Primer,-0.09795695016328702,22,-0.588598560421798,27.0,6.785,1981,-0.7490932615958229,0,0.42733000897511425
67845,Pooh's Heffalump Movie,1.1139755495319235,22,-0.17439598818981342,58.0,6.809,409,-0.19995760896446704,0,0.4290430811208406
17640,Venom,1.1139755495319235,22,-0.5849883146669587,21.0,5.623,69,-0.7492855263669137,0,0.45674476891591753
17732,Duplex,-1.3098894498584974,22,-0.43931774743293117,50.0,6.093,1569,0.3493703084379796,1,0.4318830694618347
11271,The Matrix Revolutions,-1.3098894498584974,29,2.783867003322292,61.0,6.714,9218,3.370673854151436,0,0.4534309683137788
34519,Elf,-1.3098894498584974,22,1.1494507223609323,23.0,6.647,3659,0.12963914147700095,0,0.4623478803740839
43993,Ella Enchanted,-0.09795695016328702,22,-0.3755949614352987,31.0,6.4,1709,0.10217274560687861,1,0.4295612353464274
18860,Scary Movie 3,-1.3098894498584974,22,1.151265771026538,34.0,5.977,3793,0.5691014753989583,1,0.4727037274498235
63330,L'Enfer,1.1139755495319235,24,-0.5872488586168833,42.0,6.824,213,-0.47462156766569036,0,0.42224593090615004
35569,The Aviator,-0.09795695016328702,22,1.096507982197027,67.0,0.0,0,-0.7492855263669137,0,0.6406203788780745
43983,Van Helsing,-0.09795695016328702,25,1.779945825021113,37.0,6.327,5458,3.6453378128526595,1,0.4330722803637452
54151,Dreamer,1.1139755495319235,22,-0.2859116141431932,11.0,5.5,2,-0.7492855263669137,0,0.4676589428819416
41308,Silver City,-0.09795695016328702,27,-0.5810178729997317,37.0,6.6,7,-0.7492855263669137,1,0.43216681930667483
21168,Diary of a Mad Black Woman,1.1139755495319235,22,-0.19182421872661695,37.0,6.578,198,-0.7492855263669137,1,0.44275117024784344
9432,The Ringer,1.1139755495319235,22,-0.27247680507292654,,5.8,4,-0.7492855263669137,0,0.4603739437013659
22499,The Last Shot,-0.09795695016328702,22,-0.5882885819670295,33.0,5.717,76,-0.7492855263669137,0,0.4542733112461087
75006,Twist,-1.3098894498584974,22,-0.5915797726808483,56.0,5.154,13,-0.7492855263669137,0,0.46850385248025966
70242,The Good Thief,-1.3098894498584974,22,-0.5464766830813187,62.0,6.101,114,-0.7492855263669137,0,0.4456319762912787
3052,Miss Congeniality 2: Armed and Fabulous,1.1139755495319235,22,0.20900988488013533,34.0,5.746,1724,-0.7492855263669137,1,0.4743014875878361
46894,The Last Samurai,-1.3098894498584974,29,3.0162377465002623,46.0,7.576,6355,3.0960098954502127,0,0.4418343610611305
52119,Casa de los Babys,-1.3098894498584974,27,-0.5881942613057161,49.0,5.7,25,-0.7492855263669137,0,0.4547070638452765
50572,Johnny English,-1.3098894498584974,33,0.6765800668277908,37.0,6.268,3174,0.3493703084379796,0,0.4563090114882009
9829,The Forgotten,-0.09795695016328702,22,0.3369768115659665,51.0,5.926,1046,0.4043031001782243,0,0.455325786070192
26136,Anchorman: The Legend of Ron Burgundy,-0.09795695016328702,32,0.12354161260865318,34.0,6.72,3863,-0.035159233743733045,0,0.436438904133879
71725,This Charming Girl,1.1139755495319235,22,-0.5901851856165045,32.0,7.143,21,-0.7492855263669137,0,0.41835210992405814
62588,The Village,-0.09795695016328702,22,1.4358416573174793,29.0,6.442,3829,0.8986982258404262,0,0.4632073226407666
71584,Blue Swallow,1.1139755495319235,29,-0.5678258408879361,30.0,6.8,10,-0.7492855263669137,0,0.42748968828006667
10881,Elektra,1.1139755495319235,29,-0.1441949469126749,30.0,5.029,2245,0.43176949604834663,0,0.46518778011804546
62698,Intimate Strangers,-0.09795695016328702,24,-0.5357017403587482,36.0,5.0,1,-0.7492855263669137,1,0.4738886565995964
62623,Finding Nemo,-1.3098894498584974,22,6.684412628866831,55.0,7.825,18189,1.8325556854245857,0,0.5505844034107185
66909,Look Both Ways,1.1139755495319235,22,-0.5722840009495925,36.0,6.0,24,-0.7492855263669137,0,0.4475183364435614
35918,Mona Lisa Smile,-1.3098894498584974,29,0.5245529426841296,41.0,6.925,1576,1.036030205191038,0,0.4253647686155782
33754,Art Heist,-0.09795695016328702,22,0.21380041862895768,34.0,4.214,7,-0.7492855263669137,0,0.5135936539912587
72298,Wrong Turn,-1.3098894498584974,22,-0.3656272424226921,22.0,6.35,2456,-0.4032089384033723,0,0.4387450210966814
7967,Robots,1.1139755495319235,22,1.4676042585080555,73.0,6.432,4242,1.3106941638922613,0,0.45796400102846896
9305,The Italian Job,-1.3098894498584974,32,0.7989216508162003,29.0,6.764,5155,0.8986982258404262,0,0.43853907423350424
30657,Thirteen,-1.3098894498584974,35,-0.5119397194236932,15.0,6.594,1479,-0.694352734626669,1,0.4332603262279515
66965,Taking Lives,-0.09795695016328702,29,-0.07476606898814459,33.0,6.374,1469,0.48670228778859126,0,0.43211376389593414
32394,The Secret Lives of Dentists,-1.3098894498584974,22,-0.56266874418711,45.0,5.979,24,-0.7492855263669137,0,0.4482987646651518
23023,Intolerable Cruelty,-1.3098894498584974,29,0.357709804248426,39.0,5.92,1365,0.8986982258404262,0,0.4484501591667442
43520,Layer Cake,-0.09795695016328702,28,-0.49834258244142243,63.0,6.921,1882,-0.5707539532111185,0,0.4235454128971849
5147,Deliver Us from Eva,-1.3098894498584974,22,-0.41363267514537966,37.0,6.4,73,-0.7492855263669137,0,0.4415141179151777
74037,Better Luck Tomorrow,-1.3098894498584974,22,-0.5618627923051587,29.0,6.359,78,-0.7492855263669137,0,0.4387225556799217
10643,Roll Bounce,1.1139755495319235,22,-0.4537049581958768,33.0,6.7,106,-0.7492855263669137,0,0.4329278517556386
71756,Hard Candy,1.1139755495319235,22,-0.5364816632139802,,6.813,2376,-0.7231924502902974,0,0.42757297584005516
65926,Freaky Friday,-1.3098894498584974,31,0.6786601296932073,44.0,6.469,3512,-0.035159233743733045,1,0.45715434320359266
71780,My Boyfriend is Type B,1.1139755495319235,22,-0.5324039535182797,20.0,6.444,9,-0.7492855263669137,0,0.4373408938083415
2796,The Woodsman,-0.09795695016328702,22,-0.5564059865682999,47.0,6.921,438,-0.7492855263669137,1,0.42475424190046673
36239,The Door in the Floor,-0.09795695016328702,22,-0.5389079476827504,45.0,6.082,188,-0.5432875573409962,1,0.4431652998990332
64659,Winter Solstice,-0.09795695016328702,22,-0.5892869511578812,17.0,6.267,15,-0.7492855263669137,0,0.4403341997194096
38423,Brooklyn Lobster,1.1139755495319235,22,-0.5908617270232768,72.0,6.0,5,-0.7492855263669137,0,0.44703732713699307
71219,Last Quarter,-0.09795695016328702,21,-0.5794922402527641,19.0,5.857,7,-0.7492855263669137,0,0.45095215592138543
35205,Cursed,-0.09795695016328702,22,-0.35795561534794235,27.0,5.432,642,0.21203832908736794,1,0.45275991180456904
49765,Rugrats Go Wild,-1.3098894498584974,22,-0.15427556633495407,57.0,6.196,276,-0.06262562961385539,1,0.4428989159889117
71594,My Tutor Friend,-1.3098894498584974,22,-0.4521014279580205,26.0,6.656,45,-0.7492855263669137,0,0.4340748232856856
22491,The Punisher,-0.09795695016328702,22,-0.15984760284958321,50.0,5.727,523,-0.5020879635358128,0,0.46136614926533503
33715,The Girl Next Door,-0.09795695016328702,22,-0.3517192264366251,19.0,6.711,3224,-0.1724912130943447,0,0.42653652197517283
23832,Land of the Dead,1.1139755495319235,40,-0.2224871310611819,49.0,6.19,1439,-0.3372895883150787,0,0.4454763269072885
4401,National Security,-1.3098894498584974,22,-0.1962025775051421,37.0,5.917,889,-0.7492855263669137,0,0.4593842532493111
40340,The Merchant of Venice,-0.09795695016328702,22,-0.4227635234260868,63.0,5.3,3,-0.7492855263669137,0,0.4691862017184728
32406,Nomad,1.1139755495319235,22,-0.5675547440324124,41.0,5.028,53,-0.06262562961385539,1,0.4617832136324955
25558,Vanity Fair,-0.09795695016328702,22,-0.43820351550007913,28.0,0.0,0,-0.7492855263669137,1,0.6028430579108414
73144,Monster,-1.3098894498584974,22,-0.11499015774621792,23.0,7.223,2132,-0.5295543594059351,1,0.42518198964460024
8832,Underworld,-1.3098894498584974,22,0.164100042042558,,5.176,17,-0.7492855263669137,0,0.4876876049927776
71056,Nana,1.1139755495319235,21,-0.3180682450311155,22.0,5.0,4,-0.7492855263669137,1,0.4795745165187691
65395,The Shape of Things,-1.3098894498584974,22,-0.5861399667817739,33.0,6.016,115,-0.7492855263669137,0,0.44675485510877283
17958,Assault on Precinct 13,1.1139755495319235,27,-0.3131434425820969,43.0,7.268,964,-0.7451655669863954,0,0.4222429052409164
14567,Broken Flowers,1.1139755495319235,22,-0.22288298555524177,39.0,6.899,1209,-0.47462156766569036,1,0.42970014289642705
21657,Woman Thou Art Loosed,-0.09795695016328702,22,-0.5382052903541772,36.0,5.688,16,-0.6668863387565467,0,0.4550473914199925
52448,The Dying Gaul,1.1139755495319235,22,-0.589228304877346,34.0,6.2,32,-0.7492855263669137,0,0.44202603476336566
8725,Hostage,1.1139755495319235,22,0.023774501872224747,,6.345,1498,0.6789670588794476,0,0.4324595849575356
15459,Elephant,-1.3098894498584974,28,-0.512796165247614,,6.5,83,-0.7492855263669137,0,0.4364362939764847
17015,Ladder 49,-0.09795695016328702,22,0.21642976900390226,35.0,6.398,710,0.8986982258404262,0,0.43274868139885475
33056,Just Married,-1.3098894498584974,22,0.21036363125612154,24.0,5.759,1261,-0.2548904007047117,0,0.4663960815370112
28629,Loverboy,1.1139755495319235,22,-0.5915316881025053,40.0,6.112,147,-0.7492855263669137,1,0.44418863613097714
15832,Head of State,-1.3098894498584974,22,-0.28686941913003794,38.0,5.525,258,0.21753160826139242,0,0.4521625566551396
71572,The Bow,1.1139755495319235,22,-0.5759884251737937,23.0,6.956,170,-0.7231924502902974,0,0.4229850835883042
17799,Starsky & Hutch,-0.09795695016328702,29,0.7530930188834221,32.0,5.794,2129,0.8986982258404262,0,0.46191592099392303
61888,9 Dead Gay Guys,-1.3098894498584974,22,-0.5917456079943283,66.0,6.081,37,-0.7492855263669137,0,0.4449664245097734
48086,The Skeleton Key,1.1139755495319235,29,0.13460596335030892,65.0,6.607,1920,0.43176949604834663,0,0.43247664481440823
44350,Bridget Jones: The Edge of Reason,-0.09795695016328702,28,1.481842365210508,56.0,6.246,2590,0.3493703084379796,1,0.47785865870410615
40888,Anything Else,-1.3098894498584974,22,-0.4846379562431976,25.0,6.161,561,-0.7492855263669137,1,0.44571513202664126
14701,The Wendell Baker Story,1.1139755495319235,22,-0.5907440078863512,36.0,5.1,68,-0.7492855263669137,0,0.4699018779047252
52622,New York Minute,-0.09795695016328702,22,-0.4237738683390953,17.0,6.211,837,0.07470634973675629,0,0.4334841440295886
30433,Before Sunset,-0.09795695016328702,29,-0.46561946671736576,34.0,7.822,3111,-0.6751262575175834,0,0.40358240292309183
72936,Après vous...,-1.3098894498584974,24,-0.5868588339928442,34.0,6.0,79,-0.7492855263669137,0,0.44714096058000696
28254,Walk the Line,1.1139755495319235,28,0.8808298394935917,29.0,7.489,2649,0.019773557996511617,0,0.4357565820958381
7871,30 Years to Life,-1.3098894498584974,22,-0.5911360547959259,35.0,6.714,7,-0.7492855263669137,0,0.42904675399186704
3655,A Cinderella Story,-0.09795695016328702,32,-0.03844882259711106,33.0,6.534,3023,-0.22742400483458938,1,0.4398722554446936
49683,Beyond the Sea,-0.09795695016328702,22,-0.5252027527167187,60.0,6.29,150,-0.06262562961385539,1,0.4309755720727782
36586,Scooby-Doo 2: Monsters Unleashed,-0.09795695016328702,22,0.8415528676273248,68.0,6.037,2512,1.448026143242873,0,0.4496281712159954
28394,Mindhunters,-0.09795695016328702,22,-0.424887681595645,44.0,6.448,1074,-0.007692837873610714,0,0.4287560994506091
48285,Closer,-0.09795695016328702,22,0.3204840934777977,40.0,6.828,3147,-0.007692837873610714,0,0.43837737627136186
43623,Harry Potter and the Prisoner of Azkaban,-0.09795695016328702,22,5.701529342290382,14.0,8.019,20192,2.8213459367489895,0,0.5047874931835312
72917,District B13,-0.09795695016328702,24,-0.5177618715814132,30.0,6.779,1688,-0.41968877592544573,0,0.42431807469405397
3513,Bad Santa,-1.3098894498584974,22,0.008867366237782982,45.0,6.519,1935,-0.11755842135410005,1,0.4397989799483574
20296,Uptown Girls,-1.3098894498584974,22,-0.2394969222822593,29.0,6.642,748,-0.19995760896446704,1,0.43156096974660424
71670,Antarctic Journal,1.1139755495319235,22,-0.5479628575616816,38.0,6.0,43,-0.7492855263669137,0,0.44814820107110986
15591,"Yours, Mine and Ours",1.1139755495319235,22,-0.022959039641355105,15.0,6.736,127,-0.7492855263669137,1,0.44312552741225897
71160,When the Last Sword Is Drawn,-1.3098894498584974,21,-0.5723051164544243,42.0,7.4,88,-0.6394199428864243,0,0.4107765408778928
8225,Junebug,1.1139755495319235,22,-0.5707925732665685,35.0,6.613,203,-0.7218191304967914,1,0.4316867955265413
72925,The Beat That My Heart Skipped,1.1139755495319235,42,-0.5051505514004776,40.0,6.932,390,-0.5735005927981308,0,0.423137982592786
24889,Cellular,-0.09795695016328702,22,-0.14623997526109603,37.0,6.366,1759,-0.06262562961385539,0,0.4388181731607052
33865,Once Upon a Time in Mexico,-1.3098894498584974,27,0.18366822195511445,50.0,6.283,2000,0.04723995386663395,0,0.44776565673620483
43098,The Constant Gardener,1.1139755495319235,37,0.059495845492221804,62.0,6.982,1355,-0.06262562961385539,0,0.42862858340600335
46120,Two Brothers,-0.09795695016328702,31,-0.10082257825182299,12.0,7.142,780,1.2969609659572001,0,0.40020481468227026
10278,Because of Winn-Dixie,1.1139755495319235,22,-0.3266117299574428,71.0,6.4,209,-0.36475598418520105,1,0.43790643953314085
68188,The Puffy Chair,1.1139755495319235,22,-0.5904335712575158,26.0,5.942,43,-0.7488735304288618,0,0.44850972969561664
13598,Agent Cody Banks,-1.3098894498584974,22,-0.12749333304831087,46.0,5.467,1007,0.019773557996511617,0,0.46080760648116703
74892,Tsotsi,1.1139755495319235,39,-0.5139066211941923,38.0,6.946,295,-0.6668863387565467,0,0.4239729999614202
12972,Two for the Money,1.1139755495319235,22,-0.35080820260189916,12.0,6.054,570,0.21203832908736794,0,0.4372262405180396
19081,The Polar Express,-0.09795695016328702,22,1.8287207373901335,30.0,6.706,5741,3.7826697922032713,0,0.42275178020572696
67622,Christmas with the Kranks,-0.09795695016328702,27,0.17092543741525285,46.0,6.137,1021,0.8986982258404262,1,0.43814284578240853
71647,Welcome to Dongmakgol,1.1139755495319235,22,-0.34304907217996616,34.0,7.427,172,-0.5295543594059351,0,0.41428076587514273
23498,Chrystal,-0.09795695016328702,22,-0.5913152324542098,39.0,5.844,16,-0.7492855263669137,0,0.4509749506350995
45455,The New World,1.1139755495319235,28,-0.3507331252513864,42.0,5.5,4,-0.7492855263669137,0,0.46596921002333563
11096,Harold & Kumar Go to White Castle,-0.09795695016328702,28,-0.4028631041187633,33.0,6.526,1896,-0.5020879635358128,0,0.43485791860141093
68847,2046,-0.09795695016328702,35,-0.4381477920541072,41.0,7.212,793,-0.41968877592544573,1,0.4155561046615434
71596,You Are My Sunshine,1.1139755495319235,22,-0.4534738330778947,32.0,6.7,24,-0.7492855263669137,0,0.43293379438161556
49991,A Guy Thing,-1.3098894498584974,22,-0.45424768117696673,60.0,5.941,305,-0.19995760896446704,1,0.443679427197402
34017,The In-Laws,-1.3098894498584974,22,-0.3795203914502506,30.0,6.578,96,-0.5020879635358128,1,0.4341511340688002
53406,Moon Child,-1.3098894498584974,43,-0.5626163701515565,29.0,5.538,26,-0.7492855263669137,0,0.45948568548123236
28422,The Deal,-0.09795695016328702,28,-0.591795706958654,31.0,5.8,55,-0.7492855263669137,0,0.45207754893246344
37265,Spy Kids 3-D: Game Over,-1.3098894498584974,22,0.9643525940842043,42.0,5.108,2054,0.29443751669773494,1,0.49425670753869777
37260,Under the Tuscan Sun,-1.3098894498584974,22,-0.1268383890190955,35.0,6.8,767,-0.2548904007047117,1,0.43132168509440466
74153,Cheaper by the Dozen 2,1.1139755495319235,22,0.4746067636105082,29.0,6.142,1864,0.8986982258404262,1,0.44586074296584877
28461,Cold Mountain,-1.3098894498584974,22,0.7747753877298099,68.0,6.916,1623,1.4205597473727507,1,0.4261886050938641
45444,Dummy,-1.3098894498584974,27,-0.5913880031352835,42.0,5.91,83,-0.7492855263669137,1,0.4493013966941582
71901,MirrorMask,1.1139755495319235,22,-0.5851050700584337,39.0,6.5,299,-0.6394199428864243,0,0.4329073813087777
43906,The Brothers Grimm,1.1139755495319235,37,0.23999744513915555,48.0,5.8,2560,1.6677573102038517,0,0.4367166635046698
68343,Naked Fame,1.1139755495319235,22,-0.5902664641160231,42.0,5.2,5,-0.7492855263669137,0,0.46736613163437657
31873,Cheaper by the Dozen,-1.3098894498584974,22,0.9106366693836682,25.0,6.449,225,-0.7492855263669137,1,0.4746863997438718
